"id","start_id","start_vertex_type","end_id","end_vertex_type","distance"
"624","3405","AirPort","2333","AirPort","12546"
"625","1227","AirPort","87","AirPort","14258"
"626","1519","AirPort","1471","AirPort","5853"
"627","2402","AirPort","1434","AirPort","13635"
"628","371","AirPort","559","AirPort","9082"
"629","983","AirPort","2795","AirPort","15654"
"630","3036","AirPort","2666","AirPort","12737"
"631","2362","AirPort","1694","AirPort","13876"
"632","1770","AirPort","1859","AirPort","12936"
"633","2977","AirPort","1160","AirPort","13993"
"634","2909","AirPort","1690","AirPort","680"
"635","277","AirPort","1385","AirPort","3951"
"636","3019","AirPort","3038","AirPort","5954"
"637","1389","AirPort","1950","AirPort","6725"
"638","1544","AirPort","2462","AirPort","5921"
"639","1520","AirPort","2551","AirPort","6642"
"640","1135","AirPort","2649","AirPort","6254"
"641","2721","AirPort","159","AirPort","1696"
"642","822","AirPort","2935","AirPort","5999"
"643","1737","AirPort","427","AirPort","12851"
"644","136","AirPort","2583","AirPort","12945"
"645","2168","AirPort","334","AirPort","1007"
"646","1097","AirPort","1626","AirPort","10659"
"647","2914","AirPort","1436","AirPort","7753"
"648","1282","AirPort","2454","AirPort","8260"
"649","1295","AirPort","541","AirPort","8226"
"650","449","AirPort","2833","AirPort","3731"
"651","811","AirPort","1729","AirPort","9887"
"652","3378","AirPort","1965","AirPort","15942"
"653","3484","AirPort","1549","AirPort","2311"
"654","1361","AirPort","967","AirPort","10508"
"655","1162","AirPort","1842","AirPort","11232"
"656","1761","AirPort","1382","AirPort","5887"
"657","568","AirPort","3216","AirPort","2787"
"658","3146","AirPort","2853","AirPort","10341"
"659","401","AirPort","1399","AirPort","15081"
"660","2505","AirPort","2632","AirPort","12493"
"661","2025","AirPort","2049","AirPort","1075"
"662","2591","AirPort","864","AirPort","11942"
"663","407","AirPort","3396","AirPort","12615"
"664","2540","AirPort","1284","AirPort","4281"
"665","1780","AirPort","221","AirPort","3165"
"666","1744","AirPort","2541","AirPort","12727"
"667","2607","AirPort","3499","AirPort","11075"
"668","2250","AirPort","1672","AirPort","11781"
"669","1338","AirPort","1556","AirPort","6296"
"670","3314","AirPort","2169","AirPort","2612"
"671","229","AirPort","2763","AirPort","13491"
"672","2866","AirPort","529","AirPort","6160"
"673","3494","AirPort","2382","AirPort","3169"
"674","2542","AirPort","3049","AirPort","5249"
"675","1931","AirPort","718","AirPort","689"
"676","1226","AirPort","3112","AirPort","9830"
"677","135","AirPort","3097","AirPort","10555"
"678","2086","AirPort","3436","AirPort","559"
"679","292","AirPort","558","AirPort","9336"
"680","1655","AirPort","2081","AirPort","15374"
"681","3002","AirPort","2268","AirPort","11466"
"682","3359","AirPort","2920","AirPort","10108"
"683","1656","AirPort","991","AirPort","8507"
"684","2545","AirPort","1722","AirPort","1331"
"685","120","AirPort","2486","AirPort","878"
"686","2371","AirPort","1898","AirPort","1230"
"687","1121","AirPort","2445","AirPort","9710"
"688","2552","AirPort","2699","AirPort","234"
"689","324","AirPort","442","AirPort","6460"
"690","530","AirPort","896","AirPort","5569"
"691","3029","AirPort","3437","AirPort","3305"
"692","234","AirPort","1282","AirPort","7269"
"693","743","AirPort","2951","AirPort","11322"
"694","815","AirPort","3167","AirPort","6620"
"695","1693","AirPort","3429","AirPort","15463"
"696","2","AirPort","1230","AirPort","5194"
"697","947","AirPort","361","AirPort","1220"
"698","550","AirPort","3281","AirPort","917"
"699","3148","AirPort","1492","AirPort","7680"
"700","528","AirPort","465","AirPort","10382"
"701","3388","AirPort","3126","AirPort","9404"
"702","2989","AirPort","2525","AirPort","11557"
"703","2906","AirPort","3350","AirPort","14414"
"704","2087","AirPort","2936","AirPort","10195"
"705","2666","AirPort","2861","AirPort","14850"
"706","1463","AirPort","470","AirPort","12326"
"707","3349","AirPort","1756","AirPort","3820"
"708","2771","AirPort","456","AirPort","15999"
"709","2807","AirPort","1282","AirPort","579"
"710","1791","AirPort","3295","AirPort","11500"
"711","1851","AirPort","453","AirPort","14613"
"712","3259","AirPort","1104","AirPort","669"
"713","3021","AirPort","2168","AirPort","4271"
"714","1247","AirPort","3103","AirPort","8714"
"715","3056","AirPort","2977","AirPort","6755"
"716","251","AirPort","1691","AirPort","12843"
"717","1894","AirPort","2173","AirPort","1222"
"718","657","AirPort","3408","AirPort","6076"
"719","317","AirPort","3103","AirPort","10999"
"720","2576","AirPort","1007","AirPort","5441"
"721","1218","AirPort","576","AirPort","4118"
"722","2079","AirPort","1246","AirPort","10098"
"723","1599","AirPort","2271","AirPort","6424"
"724","3010","AirPort","850","AirPort","6350"
"725","3374","AirPort","1910","AirPort","5931"
"726","2708","AirPort","3494","AirPort","14254"
"727","3027","AirPort","1166","AirPort","3841"
"728","1713","AirPort","2437","AirPort","7750"
"729","1692","AirPort","2731","AirPort","1216"
"730","1406","AirPort","3188","AirPort","1968"
"731","2201","AirPort","2966","AirPort","2499"
"732","3114","AirPort","1790","AirPort","12430"
"733","2037","AirPort","3105","AirPort","13065"
"734","2303","AirPort","2402","AirPort","11074"
"735","3112","AirPort","3213","AirPort","5186"
"736","1994","AirPort","1277","AirPort","12569"
"737","1530","AirPort","3271","AirPort","9187"
"738","2073","AirPort","2457","AirPort","7666"
"739","819","AirPort","1432","AirPort","5995"
"740","1945","AirPort","2254","AirPort","7060"
"741","2928","AirPort","2298","AirPort","8787"
"742","3077","AirPort","689","AirPort","962"
"743","640","AirPort","664","AirPort","12149"
"744","3136","AirPort","1150","AirPort","596"
"745","3391","AirPort","960","AirPort","7873"
"746","1184","AirPort","2560","AirPort","4508"
"747","877","AirPort","2900","AirPort","7059"
"748","1793","AirPort","1744","AirPort","11345"
"749","920","AirPort","2263","AirPort","2845"
"750","2377","AirPort","3078","AirPort","3557"
"751","974","AirPort","1978","AirPort","4420"
"752","1464","AirPort","49","AirPort","5581"
"753","1145","AirPort","926","AirPort","9730"
"754","2125","AirPort","3244","AirPort","7901"
"755","2951","AirPort","1873","AirPort","13090"
"756","1036","AirPort","3223","AirPort","5136"
"757","161","AirPort","1027","AirPort","14433"
"758","1817","AirPort","1306","AirPort","7370"
"759","129","AirPort","1166","AirPort","15778"
"760","242","AirPort","220","AirPort","5093"
"761","1881","AirPort","1708","AirPort","14081"
"762","1579","AirPort","821","AirPort","13767"
"763","2206","AirPort","2397","AirPort","13724"
"764","1611","AirPort","2495","AirPort","7190"
"765","2350","AirPort","972","AirPort","10040"
"766","1034","AirPort","3197","AirPort","5816"
"767","77","AirPort","2218","AirPort","14114"
"768","2512","AirPort","3183","AirPort","898"
"769","2811","AirPort","1502","AirPort","14176"
"770","968","AirPort","3476","AirPort","7550"
"771","1733","AirPort","2403","AirPort","3902"
"772","2584","AirPort","1422","AirPort","804"
"773","2826","AirPort","3211","AirPort","14457"
"774","3363","AirPort","1025","AirPort","9021"
"775","2074","AirPort","2475","AirPort","2678"
"776","3155","AirPort","2762","AirPort","9005"
"777","1060","AirPort","60","AirPort","6354"
"778","1359","AirPort","2443","AirPort","4432"
"779","1856","AirPort","2603","AirPort","8888"
"780","988","AirPort","3139","AirPort","14362"
"781","3244","AirPort","971","AirPort","6237"
"782","3293","AirPort","1892","AirPort","2507"
"783","2721","AirPort","1337","AirPort","14777"
"784","3429","AirPort","351","AirPort","15793"
"785","3246","AirPort","2972","AirPort","6628"
"786","971","AirPort","1655","AirPort","13045"
"787","2863","AirPort","1767","AirPort","10058"
"788","3402","AirPort","2343","AirPort","6024"
"789","2085","AirPort","1300","AirPort","15671"
"790","1328","AirPort","819","AirPort","3286"
"791","2037","AirPort","1715","AirPort","4255"
"792","2209","AirPort","2765","AirPort","14029"
"793","3354","AirPort","1524","AirPort","1628"
"794","1640","AirPort","490","AirPort","8924"
"795","1525","AirPort","1170","AirPort","10641"
"796","1768","AirPort","1309","AirPort","2128"
"797","18","AirPort","2448","AirPort","3631"
"798","592","AirPort","1579","AirPort","15408"
"799","112","AirPort","2257","AirPort","7623"
"800","1826","AirPort","716","AirPort","15861"
"801","2349","AirPort","2290","AirPort","14133"
"802","3168","AirPort","2262","AirPort","5386"
"803","158","AirPort","3309","AirPort","13117"
"804","2056","AirPort","2794","AirPort","5826"
"805","2781","AirPort","462","AirPort","8299"
"806","781","AirPort","1921","AirPort","13016"
"807","2022","AirPort","2489","AirPort","10622"
"808","12","AirPort","2128","AirPort","12643"
"809","1199","AirPort","1199","AirPort","11476"
"810","2361","AirPort","74","AirPort","1430"
"811","3263","AirPort","317","AirPort","5543"
"812","2191","AirPort","2704","AirPort","12171"
"813","1657","AirPort","2864","AirPort","7209"
"814","442","AirPort","1375","AirPort","13925"
"815","1032","AirPort","2887","AirPort","5092"
"816","2393","AirPort","1186","AirPort","14049"
"817","758","AirPort","2641","AirPort","439"
"818","2410","AirPort","3107","AirPort","14726"
"819","3352","AirPort","2397","AirPort","697"
"820","126","AirPort","3328","AirPort","14256"
"821","105","AirPort","1175","AirPort","948"
"822","955","AirPort","114","AirPort","3996"
"823","2790","AirPort","1285","AirPort","13292"
"824","374","AirPort","1618","AirPort","13678"
"825","1831","AirPort","1537","AirPort","15302"
"826","312","AirPort","2075","AirPort","2355"
"827","2208","AirPort","2970","AirPort","9943"
"828","1278","AirPort","165","AirPort","2649"
"829","2426","AirPort","2007","AirPort","7551"
"830","889","AirPort","468","AirPort","2301"
"831","2547","AirPort","1154","AirPort","8265"
"832","1339","AirPort","122","AirPort","11705"
"833","1019","AirPort","2789","AirPort","15426"
"834","1873","AirPort","2284","AirPort","10895"
"835","2892","AirPort","145","AirPort","1703"
"836","1673","AirPort","1257","AirPort","5909"
"837","2581","AirPort","3477","AirPort","3935"
"838","2646","AirPort","86","AirPort","3641"
"839","2015","AirPort","2264","AirPort","8476"
"840","2329","AirPort","2754","AirPort","13869"
"841","2451","AirPort","1584","AirPort","3841"
"842","1383","AirPort","599","AirPort","8656"
"843","2883","AirPort","1743","AirPort","12078"
"844","1894","AirPort","554","AirPort","13036"
"845","2116","AirPort","1712","AirPort","13938"
"846","2734","AirPort","2051","AirPort","8490"
"847","2573","AirPort","1012","AirPort","14255"
"848","2792","AirPort","1965","AirPort","11636"
"849","3493","AirPort","2135","AirPort","1822"
"850","660","AirPort","2804","AirPort","6567"
"851","2792","AirPort","2265","AirPort","11721"
"852","364","AirPort","1799","AirPort","14269"
"853","2081","AirPort","2860","AirPort","9235"
"854","182","AirPort","872","AirPort","12459"
"855","3457","AirPort","1450","AirPort","12629"
"856","1882","AirPort","1263","AirPort","8317"
"857","1381","AirPort","822","AirPort","6302"
"858","868","AirPort","2520","AirPort","12071"
"859","2044","AirPort","1558","AirPort","6916"
"860","3491","AirPort","2587","AirPort","9920"
"861","2666","AirPort","3155","AirPort","327"
"862","920","AirPort","1581","AirPort","4188"
"863","1726","AirPort","2908","AirPort","1074"
"864","2317","AirPort","555","AirPort","2733"
"865","43","AirPort","1468","AirPort","4922"
"866","2735","AirPort","777","AirPort","7827"
"867","1661","AirPort","2650","AirPort","10826"
"868","1188","AirPort","859","AirPort","12586"
"869","3086","AirPort","156","AirPort","14280"
"870","508","AirPort","2546","AirPort","12089"
"871","3015","AirPort","598","AirPort","2229"
"872","3313","AirPort","3020","AirPort","6937"
"873","2374","AirPort","800","AirPort","15581"
"874","1159","AirPort","1171","AirPort","7430"
"875","790","AirPort","2117","AirPort","3717"
"876","1767","AirPort","428","AirPort","816"
"877","3117","AirPort","370","AirPort","7589"
"878","3500","AirPort","2717","AirPort","4723"
"879","1997","AirPort","2300","AirPort","2355"
"880","3361","AirPort","177","AirPort","2018"
"881","2841","AirPort","3426","AirPort","9685"
"882","1172","AirPort","1304","AirPort","1488"
"883","1658","AirPort","1976","AirPort","13471"
"884","1209","AirPort","1158","AirPort","5071"
"885","377","AirPort","2244","AirPort","9314"
"886","2627","AirPort","463","AirPort","14322"
"887","2393","AirPort","679","AirPort","2494"
"888","1925","AirPort","3144","AirPort","3141"
"889","816","AirPort","1870","AirPort","1901"
"890","720","AirPort","3105","AirPort","6539"
"891","2729","AirPort","2158","AirPort","7396"
"892","835","AirPort","2762","AirPort","2225"
"893","2691","AirPort","2339","AirPort","1551"
"894","55","AirPort","2382","AirPort","6523"
"895","740","AirPort","3077","AirPort","15455"
"896","1857","AirPort","1498","AirPort","9910"
"897","221","AirPort","1851","AirPort","3580"
"898","1460","AirPort","1760","AirPort","8206"
"899","3033","AirPort","1788","AirPort","8825"
"900","382","AirPort","50","AirPort","12557"
"901","2229","AirPort","3326","AirPort","15522"
"902","1662","AirPort","795","AirPort","11241"
"903","288","AirPort","385","AirPort","7294"
"904","1100","AirPort","2046","AirPort","12310"
"905","3302","AirPort","3290","AirPort","10280"
"906","1239","AirPort","996","AirPort","10509"
"907","940","AirPort","1591","AirPort","8162"
"908","1118","AirPort","3205","AirPort","15860"
"909","1190","AirPort","1009","AirPort","4174"
"910","3228","AirPort","2429","AirPort","5334"
"911","439","AirPort","1167","AirPort","683"
"912","2800","AirPort","2358","AirPort","1982"
"913","1411","AirPort","3107","AirPort","2175"
"914","154","AirPort","262","AirPort","12902"
"915","1769","AirPort","2555","AirPort","8048"
"916","266","AirPort","2136","AirPort","1300"
"917","960","AirPort","1739","AirPort","935"
"918","984","AirPort","460","AirPort","13698"
"919","838","AirPort","2035","AirPort","1611"
"920","3259","AirPort","3033","AirPort","7709"
"921","1004","AirPort","2257","AirPort","10079"
"922","1063","AirPort","1060","AirPort","15689"
"923","583","AirPort","2392","AirPort","7109"
"924","3344","AirPort","2583","AirPort","6531"
"925","462","AirPort","342","AirPort","14210"
"926","2679","AirPort","2707","AirPort","264"
"927","1150","AirPort","762","AirPort","14973"
"928","1739","AirPort","1590","AirPort","11679"
"929","633","AirPort","2783","AirPort","4719"
"930","2035","AirPort","3500","AirPort","14440"
"931","3157","AirPort","2234","AirPort","13044"
"932","487","AirPort","53","AirPort","6449"
"933","1515","AirPort","1822","AirPort","778"
"934","1305","AirPort","2964","AirPort","1950"
"935","570","AirPort","3235","AirPort","12715"
"936","1019","AirPort","3422","AirPort","3344"
"937","3097","AirPort","680","AirPort","11130"
"938","2591","AirPort","1307","AirPort","2673"
"939","2384","AirPort","1741","AirPort","7780"
"940","824","AirPort","1403","AirPort","14656"
"941","3361","AirPort","2580","AirPort","11416"
"942","1034","AirPort","2354","AirPort","12191"
"943","1189","AirPort","548","AirPort","14141"
"944","1263","AirPort","1019","AirPort","13425"
"945","2553","AirPort","3208","AirPort","13140"
"946","599","AirPort","1361","AirPort","8953"
"947","796","AirPort","1464","AirPort","8909"
"948","1963","AirPort","2367","AirPort","9948"
"949","491","AirPort","1190","AirPort","14247"
"950","2393","AirPort","1678","AirPort","3615"
"951","2672","AirPort","3484","AirPort","13358"
"952","2204","AirPort","1700","AirPort","8105"
"953","1215","AirPort","1093","AirPort","11461"
"954","562","AirPort","2070","AirPort","15684"
"955","547","AirPort","3440","AirPort","13121"
"956","2050","AirPort","1653","AirPort","7949"
"957","2620","AirPort","2231","AirPort","7936"
"958","3388","AirPort","3107","AirPort","10548"
"959","1299","AirPort","2449","AirPort","11651"
"960","566","AirPort","1397","AirPort","10185"
"961","2718","AirPort","2964","AirPort","11510"
"962","3413","AirPort","634","AirPort","9380"
"963","1539","AirPort","2577","AirPort","15151"
"964","1915","AirPort","1008","AirPort","699"
