"id","Name","Latitude","Longitude"
"622","North Adamport","31.146387","157.325686"
"623","Deanmouth","-77.781255","75.766111"
"624","South Deanside","-88.321373","94.756465"
"625","Josemouth","-56.9959295","92.312857"
"626","Fergusonstad","-31.791682","-0.493424"
"627","East James","-2.261539","-72.672680"
"628","Shawnmouth","78.7085075","-62.318942"
"629","South Christineland","-65.063234","-117.106789"
"630","Alanstad","12.099038","55.935977"
"631","West Davidfurt","-9.2795825","59.625192"
"632","Stevenhaven","51.626838","-36.883848"
"633","Mcdonaldmouth","-72.038047","161.235317"
"634","South Jamiemouth","10.599804","18.438619"
"635","South Lisa","25.718419","95.158565"
"636","Michellemouth","-62.916302","-63.663937"
"637","Ashleyfurt","80.447688","65.892120"
"638","Huntport","-31.483479","93.393019"
"639","Lake Jonathan","-31.637173","95.139764"
"640","Port Aaron","-80.1521665","-73.760816"
"641","Port Jimmy","58.690311","160.524078"
"642","New Amy","-63.5242045","-177.007511"
"643","South Joe","-65.7529855","24.051104"
"644","Kevinport","-3.6872185","158.130104"
"645","Port Kristen","-52.107435","6.701214"
"646","Bryanfurt","-11.940361","-111.228111"
"647","Lake Ericport","-20.7674545","-6.630327"
"648","North Heatherbury","-78.6434635","-77.034723"
"649","Garciaberg","16.8803455","30.613398"
"650","East Brian","-52.527905","-71.970789"
"651","Smithtown","12.285871","-166.767414"
"652","Port Ellen","54.649667","11.834481"
"653","Port Franciscofort","59.3932005","-92.808567"
"654","East Judy","78.581573","-132.864822"
"655","East Jillianland","40.7763595","78.123261"
"656","Kimberlybury","65.6999815","-8.831082"
"657","Snyderton","-12.482188","150.031155"
"658","Lake Kathleen","-52.778991","28.824603"
"659","North Nancyland","78.8013995","-132.925618"
"660","Port Ashley","71.267404","-34.962705"
"661","New Debbie","-22.6863295","-83.629239"
"662","South Thomas","-75.914402","160.172620"
"663","Simmonsfort","24.6110195","163.264882"
"664","Jasonmouth","-80.0619725","-164.599141"
"665","Brianmouth","-20.519830","-99.144959"
"666","Ethanside","6.0371115","-164.154148"
"667","Bentleyview","-11.151687","89.725629"
"668","New Amy","40.6580025","-97.455582"
"669","South Jessica","-24.7526235","4.962255"
"670","Port Sydney","27.814823","-51.362635"
"671","Katherineborough","-35.038407","4.102215"
"672","Leetown","17.998705","-176.667827"
"673","South Edwardstad","-15.961048","-162.323550"
"674","Port Matthewmouth","55.359765","-92.479444"
"675","North Glenn","-34.3239435","105.270888"
"676","North David","70.5268035","139.993204"
"677","Davisberg","77.716954","85.282563"
"678","Wallaceland","-81.7836415","121.882678"
"679","Christinafurt","75.463819","31.800110"
"680","Port Lesliehaven","4.799388","78.354395"
"681","Heathermouth","-86.079123","-77.412919"
"682","South Shannonside","59.334897","116.510190"
"683","Zacharyland","-70.082289","-73.707602"
"684","North Angela","-85.8055905","30.558066"
"685","Reedhaven","8.898593","135.636779"
"686","Perrytown","-28.084196","45.882274"
"687","Johnsonland","-60.693035","-153.668180"
"688","Lake Tiffany","36.6518225","-119.415513"
"689","North Gregory","-54.512069","-120.870145"
"690","Daviesborough","49.6122745","47.437278"
"691","Johnsonville","-78.6460945","106.615453"
"692","New Greg","28.6174255","-8.642811"
"693","South Edward","-29.6668525","-107.114042"
"694","Jamesborough","56.012751","-168.864170"
"695","East Eric","31.1670905","-71.752550"
"696","Porterberg","59.479796","-62.798292"
"697","North Lisa","-9.549304","83.352498"
"698","Katherineville","86.3507385","45.410641"
"699","Chelseaberg","40.690372","6.971424"
"700","Charlesburgh","54.148103","25.323169"
"701","Kellyside","2.910010","-61.352442"
"702","West Benjamin","-70.4363045","-90.665840"
"703","Tonyside","69.0886915","-41.474042"
"704","Lake Bobbyton","88.2455355","-97.926721"
"705","Nathanport","-9.474575","172.901719"
"706","Burnsstad","-58.690847","-75.322443"
"707","Lake Dennisburgh","-8.0679425","-118.660930"
"708","Wolftown","71.968678","-105.067546"
"709","Port Josephtown","65.947339","-71.740574"
"710","East Annton","-89.407858","70.090360"
"711","South Tonya","-46.150395","-143.350115"
"712","New Katherine","-26.635879","-116.653791"
"713","Kennethburgh","-34.5321825","96.804264"
"714","Lake Edward","-82.374178","-82.131485"
"715","Port Annette","13.5725985","-111.152102"
"716","Camachofort","19.8986575","-149.813945"
"717","Livingstonhaven","-45.2970585","131.367843"
"718","West Andrew","-14.6924855","158.679052"
"719","North Douglasshire","33.3160415","-104.767658"
"720","Annaville","51.878296","-77.755846"
"721","Patrickmouth","-57.8479945","116.583005"
"722","Lake Rebeccaville","-54.0227345","152.488558"
"723","Cindyfort","-10.228848","129.131112"
"724","Aliciaberg","-10.0690385","179.097513"
"725","East Bobbymouth","-8.7350545","27.574545"
"726","East Shannonside","-53.356095","-70.215700"
"727","Browningfort","77.6134205","67.754114"
"728","West Lee","-57.383662","139.020243"
"729","Christinestad","-51.0451405","-98.321906"
"730","North Jordanchester","83.6639125","66.004275"
"731","East Patriciaton","77.4011935","-79.508387"
"732","East Mercedesville","-22.674904","-129.344116"
"733","South Angelaside","51.4950615","19.812849"
"734","Lake Robertport","16.634702","-141.145011"
"735","Christianhaven","0.271293","46.270590"
"736","South Laurieburgh","-71.9303085","8.698935"
"737","East Williamville","7.363545","44.501300"
"738","Port Geraldton","-83.096815","100.144186"
"739","Anthonyfort","-69.4982165","159.429933"
"740","North Stephenhaven","-62.9995875","-157.373937"
"741","Johnmouth","-21.1329475","-25.202946"
"742","West Brianatown","12.4055035","-119.132211"
"743","Lake Kathrynland","-46.3204565","140.517131"
"744","South Andrewburgh","59.991960","-12.302319"
"745","East Jessicaland","-45.060658","130.332595"
"746","Port Deannaside","64.563894","-111.506036"
"747","West Tylerchester","-61.235359","-160.190957"
"748","Richardfurt","-29.302779","-119.765453"
"749","West Kristina","82.5369315","-138.529334"
"750","West Robert","75.838734","-30.900299"
"751","Jessicaport","-62.867235","-54.910897"
"752","Larryberg","76.349616","-18.181383"
"753","New Rogermouth","55.7454955","157.438441"
"754","Lake Yolandafurt","72.205394","146.164101"
"755","Jamesstad","77.9815115","-175.161426"
"756","Samanthaton","15.7248755","134.990264"
"757","East Sandrabury","-41.8363155","-160.911395"
"758","East Jaclynmouth","9.7578955","-89.569570"
"759","Ortizton","-53.0646745","82.028122"
"760","Patriciaton","29.9097605","-58.982466"
"761","North Davidview","-55.730320","-147.869712"
"762","South Margaret","74.7642695","-86.752745"
"763","Jonesburgh","8.3679335","-154.458761"
"764","Carlland","-28.6572045","31.059125"
"765","Kimburgh","-32.0403325","108.272381"
"766","Doylefurt","68.920536","133.098038"
"767","Dunlapmouth","-74.4074365","61.479167"
"768","Port Nicole","33.3913685","70.189010"
"769","Karentown","-74.082637","-110.542764"
"770","Lake Jessica","64.528901","-62.115055"
"771","Williamland","-17.2141805","-3.856150"
"772","Lake Lisa","85.304327","133.651044"
"773","Lake Colleenberg","-15.0774765","96.786665"
"774","Erinton","86.5730305","-165.246029"
"775","Vangshire","73.0783935","-56.648158"
"776","Meyersborough","88.5087015","-107.215729"
"777","North Joseph","25.851838","153.807346"
"778","Melissaville","76.897797","150.669677"
"779","Tranport","-82.6148015","-5.385095"
"780","Jonstad","79.935825","141.715076"
"781","Lake Patriciachester","27.5489815","119.266711"
"782","New Isaacton","85.8255555","55.485199"
"783","Lanemouth","14.091663","-73.519606"
"784","Skinnerfort","-4.252400","-21.866593"
"785","Roseberg","56.5160275","-132.036879"
"786","Luistown","-44.942428","55.142066"
"787","Mcneiltown","-42.671775","39.670721"
"788","Matthewburgh","69.009658","-1.095866"
"789","North Marissa","42.8482835","-47.724211"
"790","Davisborough","-2.225486","-22.543868"
"791","New Patrick","-26.3483895","-16.207590"
"792","Port Katherine","52.2848485","-126.923943"
"793","New Brittany","57.0089445","-21.019193"
"794","Peterburgh","8.552263","-96.893595"
"795","Sandovalhaven","54.727205","-87.593103"
"796","Terryville","-51.4349315","132.210204"
"797","Matthewberg","14.151469","-71.341088"
"798","Lake Christopher","26.0937375","-4.523057"
"799","Willisfort","17.411707","97.119421"
"800","Port Jeremy","61.626385","-24.624404"
"801","Lake Jeffrey","58.412674","144.232426"
"802","Port Danielleville","47.1601015","112.925744"
"803","Port Sabrinaberg","-84.8793065","116.448154"
"804","West Erinmouth","71.152141","-155.841361"
"805","Smithton","-65.717975","34.018916"
"806","Tinatown","86.0423735","-37.172227"
"807","Wesleyhaven","84.603173","-55.671913"
"808","East Carol","44.239978","-60.994715"
"809","South Edwardland","-34.9328285","23.579571"
"810","Raymondshire","-39.4973065","172.904085"
"811","New Pamela","21.659737","54.628596"
"812","East Mariahfurt","41.499823","50.377817"
"813","Garcialand","-28.4463325","-171.208851"
"814","East Richardfurt","61.6673365","168.298141"
"815","North Valerieburgh","-89.1383155","101.892789"
"816","Lake Jayport","-81.943354","84.640426"
"817","Leport","-53.343601","9.811459"
"818","Pattonstad","49.4531575","-137.722163"
"819","Lake Angelabury","77.7921775","-15.086492"
"820","Smithtown","-81.659117","136.078645"
"821","Yangbury","-64.2141145","-54.283605"
"822","Lindseychester","-68.336000","118.584627"
"823","Lake Katelynstad","-81.930667","136.409954"
"824","Port Elizabethbury","8.4625575","-89.605290"
"825","Nancymouth","78.071728","-76.561158"
"826","Lake Eric","35.080510","175.459795"
"827","West Robertburgh","35.5325315","87.330716"
"828","Stephaniemouth","26.765721","-37.884705"
"829","Hernandezton","-87.6765885","128.897060"
"830","Cynthiaside","55.5744455","-49.713079"
"831","Reedland","-6.3529885","-6.429627"
"832","North Larry","-52.356251","-174.447274"
"833","Jacquelineberg","-49.751280","-138.342231"
"834","Annaland","-77.1609065","25.861570"
"835","East Gabrieltown","21.547111","99.715095"
"836","Rickmouth","58.037671","-14.589555"
"837","New Darylland","68.760196","-57.421449"
"838","South Maria","-59.344259","-83.081113"
"839","New Brookeville","27.9627475","-108.114745"
"840","New Chelseaberg","5.138270","119.091940"
"841","New Gregory","87.331315","-79.486485"
"842","Laurenberg","-1.2729075","144.748320"
"843","Roymouth","3.4529955","-65.929063"
"844","West Karen","-67.0583955","112.026746"
"845","South Kristenview","-68.681787","-158.487846"
"846","West Amberton","33.6677145","-82.449800"
"847","North Gary","-16.7212705","-106.209667"
"848","Fletcherburgh","-36.696076","-84.763945"
"849","Williamville","81.6979225","-104.746478"
"850","Lisachester","-0.3678325","-140.329590"
"851","New Mark","-47.600552","47.384209"
"852","Colemanfort","-67.8702425","-0.191064"
"853","West Bethany","-72.8292695","31.538267"
"854","Rayville","36.2592375","-157.425803"
"855","New Dianetown","-1.543148","-142.939129"
"856","Andrewstad","71.3920415","-167.780967"
"857","Murphyview","20.3544585","46.629340"
"858","Adrianbury","-88.783101","114.229525"
"859","North Kristaland","-4.967323","-157.669931"
"860","Lewisland","73.3495595","-39.608308"
"861","Martinfort","79.644395","90.805964"
"862","West Christopher","-75.407163","-62.079135"
"863","Jimshire","-50.917973","-111.774432"
"864","Port Jasonmouth","-39.9933205","-149.238446"
"865","South Christopher","27.433982","15.145456"
"866","Jennifershire","-79.955407","172.364929"
"867","West Brian","10.529922","-29.692357"
"868","South Danielleborough","-75.048089","11.253792"
"869","Jonesburgh","-1.979426","-42.550447"
"870","New Carolyn","-37.9510365","8.340759"
"871","Lake Ernest","5.417624","-25.671225"
"872","New Stephaniefort","52.9063135","-173.789188"
"873","South Steven","45.789879","56.966142"
"874","Marieport","9.392793","46.485882"
"875","Pattersonview","-46.3807055","133.596518"
"876","West William","4.4069755","83.169253"
"877","West Melinda","2.911653","22.087452"
"878","Mendezfurt","-0.6876555","156.786834"
"879","Scottfurt","-20.172905","125.405068"
"880","Lake Joshua","-63.663723","3.570738"
"881","New Kenneth","-46.6313895","35.110964"
"882","Ashleeshire","86.1631075","-52.284042"
"883","Maureenside","19.6700135","96.063281"
"884","Brittanybury","-87.7854195","-5.913185"
"885","North Sarabury","-14.353770","89.220145"
"886","New Russell","48.9266285","49.919525"
"887","North Patrickbury","74.5393885","-35.394065"
"888","Port Donnaberg","21.624737","118.990089"
"889","Russellside","61.158910","99.330207"
"890","North Peggymouth","51.825120","-107.028498"
"891","East Tonya","0.717165","153.140701"
"892","Williamsport","-10.4172965","64.761729"
"893","North Mary","79.374013","-146.842882"
"894","West Shawn","-21.6780025","97.423363"
"895","East Matthew","1.8740065","-13.504606"
"896","Morgantown","-5.3642775","114.101464"
"897","Lake Bryanburgh","-4.440096","0.648384"
"898","North Thomas","29.085521","18.994778"
"899","Ramosburgh","51.5073135","99.240496"
"900","Ballardfort","-76.1074375","129.513212"
"901","Lake Tracyberg","-60.8230415","-129.685430"
"902","West Joelview","50.630807","-140.898144"
"903","New Richard","60.4366045","-56.112483"
"904","Zacharytown","-18.106776","-138.192800"
"905","Rileymouth","68.5295335","0.995809"
"906","New Samantha","-36.7750335","138.736203"
"907","West Shawn","-78.122781","125.701496"
"908","Sarahchester","-60.956455","66.892650"
"909","North Sabrinaburgh","74.579131","-9.381664"
"910","Guzmanborough","79.008828","99.270666"
"911","Tonymouth","70.9758155","-2.820666"
"912","Stevensonstad","-86.630827","-99.153537"
"913","Danielfort","18.3068125","-122.634181"
"914","Rachelburgh","46.993204","-51.433386"
"915","Morrisville","81.2579745","-20.636889"
"916","Ericstad","2.081000","-108.057874"
"917","Josephbury","-56.5132965","63.450027"
"918","Prestonport","57.8006615","-7.314137"
"919","Duffybury","-23.962489","-138.485634"
"920","Fischerview","33.420150","1.690560"
"921","North Rebekahhaven","59.8322375","105.112604"
"922","Webbfurt","5.314420","50.666411"
"923","Lake Cliffordborough","-19.0018535","111.380080"
"924","Johnsonborough","-11.8897965","44.049952"
"925","New Thomashaven","-9.1358195","84.015316"
"926","Whiteborough","-38.2744195","178.282049"
"927","East Philipstad","34.9917165","-49.369393"
"928","Port Kaitlyn","-14.204979","-12.177741"
"929","North Rebecca","-26.4306235","-77.895688"
"930","Warnerview","-88.997139","21.707223"
"931","West Zachary","-29.707549","46.213245"
"932","South Sarah","44.3133755","12.682018"
"933","Port Misty","-62.5122335","-8.427142"
"934","New Markmouth","-72.143504","-173.295268"
"935","South Phillip","-25.2475625","-7.627310"
"936","West Corey","-79.488517","173.279756"
"937","New Patrick","-80.405996","46.920679"
"938","West Lindaton","-50.2179185","-20.296730"
"939","New Taylorport","29.5313135","85.638558"
"940","Moorefort","-89.2013535","145.850402"
"941","Andreabury","-26.8337205","-84.428265"
"942","New Steven","-42.648891","-112.525013"
"943","East Melaniemouth","-1.080011","-161.130386"
"944","Lake Ashleyville","-88.686351","12.240304"
"945","Gonzalezton","16.6312835","-136.321599"
"946","Port Kristinfort","2.289233","60.250350"
"947","Port Williamport","21.6385855","-120.784597"
"948","New James","64.135415","-108.580753"
"949","Port Nicole","85.7620485","143.927399"
"950","North Dylanside","87.188734","-176.565735"
"951","North Joe","28.7554135","-134.742415"
"952","Wallaceton","43.1657375","101.508536"
"953","Roberttown","69.5966925","119.656339"
"954","Knightberg","42.022441","-36.120079"
"955","East Mark","-49.455084","-71.292521"
"956","South Christopherland","52.456095","-38.749117"
"957","Smithfort","-66.9049565","-46.223027"
"958","Michaelborough","-3.8942895","29.073900"
"959","Paulville","5.6099215","-173.192686"
"960","Maryport","-58.136700","32.611855"
"961","Grahamstad","71.549691","53.471317"
"962","Smithhaven","2.5884175","16.442395"
"963","North Jenniferberg","76.906492","-4.361487"
