"id","start_id","start_vertex_type","end_id","end_vertex_type","since"
"467","149","Country","8630","City","2000-06-29 09:05:13.787491"
"468","168","Country","2145","City","1983-09-19 01:36:54.855123"
"469","102","Country","1548","City","2018-02-27 04:17:31.844093"
"470","144","Country","8888","City","2009-09-14 21:29:10.858586"
"471","26","Country","7870","City","1998-08-25 06:03:58.402436"
"472","182","Country","1260","City","1978-05-29 06:36:36.368235"
"473","129","Country","3129","City","1983-03-12 18:19:48.618506"
"474","109","Country","9078","City","1992-12-30 05:50:41.948792"
"475","162","Country","5230","City","1973-02-26 11:30:32.148099"
"476","147","Country","4370","City","1990-05-02 02:13:54.039839"
"477","162","Country","7400","City","1993-09-26 07:31:45.445573"
"478","193","Country","729","City","2004-09-18 05:38:07.305675"
"479","138","Country","4956","City","1974-12-24 02:24:39.784825"
"480","65","Country","7450","City","1984-08-04 08:30:21.280791"
"481","82","Country","4685","City","1989-10-09 09:04:15.651411"
"482","137","Country","70","City","1974-04-08 12:26:20.762133"
"483","92","Country","7549","City","2007-12-31 07:31:45.059833"
"484","122","Country","5394","City","2002-07-14 15:35:28.807677"
"485","40","Country","6968","City","2005-02-09 02:24:01.107541"
"486","75","Country","3353","City","2024-09-26 00:03:50.301873"
"487","50","Country","2209","City","1988-05-17 22:05:03.914689"
"488","119","Country","4397","City","2014-09-12 00:41:41.322452"
"489","138","Country","7324","City","1981-12-13 20:45:32.763769"
"490","107","Country","8319","City","1983-02-16 01:21:20.888562"
"491","125","Country","3169","City","1998-02-12 23:48:26.665995"
"492","176","Country","5959","City","1982-07-04 17:27:11.777175"
"493","54","Country","5716","City","1979-12-14 13:14:21.194915"
"494","47","Country","5801","City","2022-03-19 12:59:06.822096"
"495","78","Country","9513","City","1997-11-12 22:22:18.727552"
"496","60","Country","54","City","1992-10-09 01:58:50.495743"
"497","35","Country","4409","City","1995-04-25 00:17:32.613864"
"498","40","Country","7607","City","1993-09-13 09:42:50.221407"
"499","2","Country","9913","City","2000-03-27 17:07:06.769122"
"500","114","Country","7496","City","2006-05-27 21:53:46.328974"
"501","189","Country","3467","City","1990-05-28 08:13:42.841105"
"502","196","Country","8638","City","1988-02-21 18:43:53.713790"
"503","130","Country","2926","City","1995-02-05 16:10:05.284831"
"504","100","Country","4710","City","1973-01-05 04:30:42.720270"
"505","152","Country","6700","City","1971-10-22 01:00:36.716899"
"506","60","Country","9521","City","1995-11-05 03:54:18.908331"
"507","129","Country","9076","City","2018-12-08 05:59:21.900861"
"508","121","Country","471","City","1985-04-20 03:17:00.532687"
"509","90","Country","9302","City","2016-08-11 05:35:01.241444"
"510","36","Country","3605","City","1978-07-04 14:18:03.158693"
"511","136","Country","3397","City","2023-07-23 15:19:57.697871"
"512","182","Country","3473","City","2007-10-20 20:05:53.538152"
"513","149","Country","8092","City","2020-04-11 02:19:44.795449"
"514","121","Country","3235","City","1981-09-01 20:03:22.828924"
"515","9","Country","6732","City","1992-10-01 05:04:01.068048"
"516","142","Country","7058","City","1999-12-04 05:27:58.814193"
"517","24","Country","3500","City","1997-10-09 10:02:18.360586"
"518","101","Country","5265","City","1992-08-13 00:16:27.942834"
"519","107","Country","8784","City","1981-04-06 01:28:43.467815"
"520","198","Country","127","City","2003-01-28 00:25:22.926272"
"521","123","Country","2281","City","1983-07-18 04:52:18.234543"
"522","118","Country","6693","City","2013-05-05 06:11:01.846187"
"523","11","Country","8545","City","1992-09-30 23:04:44.450238"
"524","27","Country","5961","City","1976-04-22 02:37:38.505927"
"525","20","Country","8220","City","2022-02-19 05:29:31.111192"
"526","13","Country","8719","City","1987-08-06 22:24:54.754374"
"527","178","Country","7192","City","2018-09-12 21:20:34.193891"
"528","12","Country","1950","City","1978-09-24 04:37:22.317910"
"529","135","Country","9722","City","1980-12-21 04:37:35.536982"
"530","3","Country","8549","City","1997-02-07 20:24:18.400138"
"531","94","Country","7893","City","1976-01-17 23:31:23.234379"
"532","40","Country","7200","City","1980-05-28 04:44:23.827795"
"533","59","Country","9581","City","1972-09-26 07:10:33.464631"
"534","17","Country","5857","City","2020-04-25 16:44:23.125894"
"535","185","Country","108","City","2012-07-05 12:17:19.555303"
"536","8","Country","1737","City","1977-11-17 12:58:22.239233"
"537","158","Country","7777","City","2003-01-20 18:59:04.794715"
"538","75","Country","69","City","1985-01-22 02:54:21.692413"
"539","89","Country","6302","City","1989-01-18 16:49:30.339191"
"540","172","Country","9038","City","1994-05-29 10:17:52.708693"
"541","136","Country","520","City","2001-09-15 22:54:41.027371"
"542","86","Country","1814","City","1977-10-25 11:17:26.126868"
"543","3","Country","696","City","2012-12-16 18:41:01.449512"
"544","71","Country","8736","City","2016-03-15 09:41:32.041056"
"545","67","Country","9096","City","1981-01-10 18:46:02.890471"
"546","51","Country","8521","City","1989-08-06 17:42:27.904736"
"547","194","Country","3954","City","1986-03-12 01:05:14.566745"
"548","142","Country","2530","City","1980-03-16 04:27:32.052896"
"549","114","Country","9305","City","1985-08-14 05:53:46.918012"
"550","44","Country","5616","City","1994-11-21 18:56:04.044656"
"551","138","Country","7801","City","1988-05-25 05:29:05.401801"
"552","143","Country","9671","City","2003-03-11 21:35:58.075248"
"553","68","Country","596","City","1998-12-01 08:20:13.800880"
"554","118","Country","9522","City","1977-09-02 02:51:27.474520"
"555","46","Country","9268","City","1986-06-30 10:19:02.121557"
"556","118","Country","8250","City","1986-03-27 23:22:16.430557"
"557","150","Country","3701","City","1974-07-13 04:02:40.353458"
"558","22","Country","4012","City","2013-08-26 23:50:46.660285"
"559","70","Country","8274","City","1971-07-20 23:47:00.539165"
"560","92","Country","2677","City","2020-04-18 08:25:17.899278"
"561","91","Country","9399","City","1989-09-06 08:07:57.260567"
"562","194","Country","7100","City","1989-07-02 15:52:10.011284"
"563","188","Country","4318","City","2006-07-19 10:56:01.011269"
"564","182","Country","5468","City","1976-03-02 03:55:33.395357"
"565","52","Country","5511","City","1991-02-28 00:52:41.197485"
"566","37","Country","3100","City","1995-09-30 04:45:54.871539"
"567","8","Country","1431","City","1971-10-04 18:23:02.846628"
"568","94","Country","1162","City","2019-11-07 07:17:49.322049"
"569","158","Country","1865","City","1981-07-07 15:07:29.608842"
"570","16","Country","1117","City","2018-11-25 18:24:00.538511"
"571","118","Country","1121","City","1993-07-26 04:59:04.629447"
"572","185","Country","8374","City","2017-10-26 11:56:12.120295"
"573","57","Country","4523","City","1983-10-25 12:47:41.766549"
"574","113","Country","4057","City","2023-08-09 17:12:56.423003"
"575","192","Country","1282","City","1971-05-08 06:04:23.570730"
"576","62","Country","6785","City","1987-09-17 02:09:22.257436"
"577","169","Country","5467","City","1980-04-13 23:28:13.405462"
"578","186","Country","6326","City","2019-09-02 02:06:24.798081"
"579","68","Country","1276","City","2023-12-23 05:27:05.533308"
"580","177","Country","285","City","1993-03-02 07:20:35.228927"
"581","131","Country","5025","City","1992-02-05 03:18:38.285555"
"582","24","Country","3171","City","2018-06-15 10:51:59.460181"
"583","31","Country","8295","City","1983-04-18 13:16:36.296320"
"584","200","Country","3389","City","2013-04-14 22:18:06.151040"
"585","130","Country","5262","City","2021-06-17 15:09:43.471029"
"586","107","Country","5818","City","1989-03-08 23:20:48.390495"
"587","180","Country","7320","City","1989-11-11 08:53:31.123473"
"588","66","Country","1862","City","1971-06-01 14:40:44.774698"
"589","187","Country","1221","City","1972-12-19 22:45:44.681887"
"590","29","Country","5140","City","1987-05-30 16:24:04.946083"
"591","25","Country","4747","City","2001-07-11 09:00:16.599365"
"592","74","Country","7674","City","2006-06-18 21:27:09.214392"
"593","89","Country","9794","City","1990-07-06 01:15:35.673229"
"594","32","Country","6851","City","1978-10-03 17:20:01.174240"
"595","88","Country","1802","City","1977-10-09 02:15:27.715676"
"596","80","Country","9814","City","1973-06-26 21:20:55.301094"
"597","97","Country","7282","City","2004-05-11 13:14:51.721769"
"598","162","Country","4973","City","2021-06-24 08:55:00.695672"
"599","107","Country","3683","City","1973-09-24 18:29:02.703300"
"600","19","Country","9778","City","1978-08-15 08:30:34.352563"
"601","73","Country","519","City","2006-08-03 23:56:05.995945"
"602","56","Country","6489","City","1993-06-21 03:40:22.627178"
"603","4","Country","5827","City","1985-05-06 02:55:44.193403"
"604","162","Country","4273","City","1998-09-13 14:28:17.992684"
"605","83","Country","2722","City","1985-04-19 22:30:05.207420"
"606","135","Country","5733","City","2015-05-05 04:37:21.396254"
"607","47","Country","8542","City","1993-10-15 12:41:35.682007"
"608","190","Country","3363","City","1972-08-16 00:05:45.705942"
"609","60","Country","5410","City","2014-10-03 20:46:10.289722"
"610","48","Country","3606","City","1977-07-03 02:46:44.036303"
"611","109","Country","4179","City","1996-12-12 10:54:38.381358"
"612","106","Country","3558","City","1982-03-26 10:33:33.869250"
"613","50","Country","8671","City","1983-02-27 07:06:17.364441"
"614","112","Country","2447","City","2013-08-27 03:58:52.870030"
"615","143","Country","6014","City","2009-01-20 04:32:48.888364"
"616","170","Country","2688","City","2010-11-25 16:56:43.170570"
"617","140","Country","2142","City","2014-04-17 10:46:38.044438"
"618","50","Country","6923","City","2015-08-29 00:55:10.655036"
"619","178","Country","3559","City","2005-01-11 12:30:40.989964"
"620","116","Country","6446","City","2000-12-23 00:02:45.891757"
"621","11","Country","3122","City","1973-07-01 23:24:12.770053"
"622","41","Country","3961","City","2013-09-29 15:48:11.876890"
"623","157","Country","1362","City","2007-03-14 00:02:08.578278"
"624","65","Country","875","City","1973-07-07 09:51:19.875244"
"625","66","Country","8191","City","2015-11-04 13:39:06.803632"
"626","76","Country","9723","City","2018-06-14 01:25:41.879886"
"627","88","Country","4264","City","1972-12-10 11:04:18.227403"
"628","53","Country","7736","City","1976-12-11 22:32:50.323286"
"629","189","Country","1922","City","1971-06-14 02:13:55.619532"
"630","131","Country","361","City","2005-08-14 22:30:52.462163"
"631","124","Country","8694","City","2002-04-27 18:12:27.772478"
"632","143","Country","1121","City","2007-12-16 01:34:48.342787"
"633","64","Country","3746","City","1978-03-24 17:20:15.607397"
"634","12","Country","206","City","1983-01-18 20:13:03.023194"
"635","94","Country","1572","City","2024-02-17 06:46:59.799774"
"636","1","Country","3461","City","1990-03-11 05:29:50.402592"
"637","38","Country","8526","City","2013-09-20 16:25:57.097568"
"638","27","Country","7532","City","2003-04-29 04:46:41.316804"
"639","58","Country","3791","City","1998-11-08 08:52:36.899102"
"640","30","Country","8794","City","2006-08-18 03:52:45.813586"
"641","14","Country","4580","City","2022-12-29 17:47:32.622271"
"642","58","Country","2850","City","1990-01-29 09:06:15.496464"
"643","198","Country","1542","City","2004-08-20 07:05:03.152297"
"644","156","Country","6018","City","2019-09-19 08:35:18.106767"
"645","71","Country","1040","City","1999-08-30 01:45:27.818350"
"646","47","Country","4401","City","1988-05-15 07:13:35.306781"
"647","92","Country","3286","City","2006-10-23 16:06:18.366796"
"648","49","Country","3457","City","1986-04-28 13:18:45.807378"
"649","43","Country","4284","City","1988-03-04 23:35:27.630730"
"650","183","Country","7843","City","2017-03-28 17:40:48.309201"
"651","99","Country","7920","City","1975-06-09 07:35:12.710456"
"652","108","Country","5046","City","1977-12-01 23:50:16.698018"
"653","31","Country","8679","City","1993-10-23 07:50:19.212577"
"654","35","Country","6723","City","2015-09-29 10:33:39.472056"
"655","70","Country","4663","City","1970-01-30 21:57:37.743138"
"656","139","Country","1321","City","1978-09-21 22:17:09.282665"
"657","150","Country","4812","City","2012-09-17 01:18:14.552196"
"658","113","Country","2493","City","1987-03-13 05:58:38.915259"
"659","171","Country","4728","City","1993-12-29 07:11:44.673226"
"660","147","Country","5363","City","1992-04-25 07:15:57.305461"
"661","154","Country","8912","City","2021-06-22 06:08:06.467656"
"662","175","Country","8099","City","2001-01-20 04:22:55.824851"
"663","146","Country","9816","City","2020-07-06 07:53:20.902855"
"664","112","Country","9396","City","1997-05-29 23:02:05.962586"
"665","1","Country","4131","City","1992-05-03 10:20:22.478435"
"666","51","Country","8679","City","1993-12-03 18:14:57.111939"
"667","102","Country","4350","City","1999-09-16 20:16:28.171936"
"668","129","Country","3596","City","2012-09-27 03:29:05.203626"
"669","162","Country","5317","City","2010-01-19 09:38:11.212993"
"670","91","Country","6399","City","2011-05-01 13:09:40.803203"
"671","168","Country","6760","City","2024-02-20 08:35:27.720120"
"672","169","Country","308","City","1994-04-26 18:25:37.320239"
"673","81","Country","2783","City","2015-01-20 23:16:12.375921"
"674","143","Country","415","City","2012-06-20 06:23:47.551564"
"675","103","Country","2800","City","1981-02-23 11:59:31.180576"
"676","97","Country","4232","City","1970-05-26 12:29:35.137372"
"677","7","Country","5668","City","1983-01-03 11:45:20.101823"
"678","184","Country","4842","City","2016-10-07 16:17:32.866595"
"679","35","Country","3649","City","2004-05-31 03:55:14.448394"
"680","5","Country","6913","City","2016-08-23 01:38:22.625169"
"681","84","Country","2035","City","1997-06-03 01:54:01.347765"
"682","37","Country","9634","City","1971-11-08 19:03:10.539334"
"683","3","Country","1974","City","1972-07-20 08:15:51.373485"
"684","144","Country","1526","City","2021-07-20 05:59:48.060151"
"685","86","Country","1196","City","2024-12-25 03:14:08.364873"
"686","98","Country","1323","City","2010-08-16 02:06:49.706044"
"687","104","Country","2853","City","2017-03-11 23:03:31.236134"
"688","182","Country","830","City","2005-04-18 11:22:39.650444"
"689","111","Country","6116","City","1978-04-11 06:43:41.119323"
"690","130","Country","3144","City","1993-04-12 13:55:21.082100"
"691","98","Country","8671","City","2004-03-27 01:19:29.840451"
"692","119","Country","4845","City","1998-12-30 13:37:37.585546"
"693","25","Country","7847","City","1983-07-06 23:37:38.531657"
"694","181","Country","1352","City","2015-08-15 13:35:39.979286"
"695","39","Country","1032","City","2012-10-26 10:18:05.973714"
"696","45","Country","1732","City","2017-05-29 20:01:09.523762"
"697","19","Country","7613","City","1981-01-18 20:58:43.168814"
"698","164","Country","2120","City","1992-09-01 09:52:47.488672"
"699","25","Country","356","City","2016-12-02 11:33:19.637959"
"700","159","Country","3078","City","1987-03-09 08:42:07.346018"
